,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
137,CNN,House Minority Leader Nancy Pelosi introduces Speaker Paul Ryan at the first meeting of the 115th Congress https://t.co/knMBrUWjBV,Tue Jan 03 19:13:35 +0000 2017,0.0,0.0,1.0,0.0
138,CNN,RT @CNNPolitics: Paul Ryan is greeted by House members after being re-elected as speaker of the House https://t.co/wrcQr13ciG https://t.co/…,Tue Jan 03 19:09:29 +0000 2017,0.2732,0.104,0.896,0.0
139,CNN,"Senate Republicans file a budget resolution, taking the first step to repeal Obamacare https://t.co/xPKrWeoS3Y https://t.co/rd1EQ4RMkE",Tue Jan 03 19:07:00 +0000 2017,0.0,0.0,1.0,0.0
140,BBC News (World),Trump inauguration: Clintons and Bushes to attend ceremony https://t.co/SJrW3ZuR6v,Tue Jan 03 20:12:35 +0000 2017,0.0,0.0,1.0,0.0
141,BBC News (World),Vatican McDonald's divides opinion https://t.co/y1zkQ6jpdI,Tue Jan 03 19:41:06 +0000 2017,0.0,0.0,1.0,0.0
142,BBC News (World),Anchor Megyn Kelly to join NBC after 12 years with Fox News https://t.co/I2OQ0q1wbm,Tue Jan 03 19:41:06 +0000 2017,0.296,0.155,0.845,0.0
143,BBC News (World),Two year old rescues twin brother from fallen dresser https://t.co/ijdCkCNamC,Tue Jan 03 18:53:52 +0000 2017,-0.0516,0.18,0.625,0.195
144,BBC News (World),Hitler's diatribe https://t.co/3QJR6Diow1,Tue Jan 03 18:13:29 +0000 2017,0.0,0.0,1.0,0.0
145,BBC News (World),Son of murdered Pakistani governor may face charges over 'offensive' video https://t.co/FjB96w0GP8,Tue Jan 03 17:50:51 +0000 2017,-0.7579,0.0,0.606,0.394
146,BBC News (World),Gambia's electoral commission chief 'goes into hiding' https://t.co/V4KbbN6AdD,Tue Jan 03 17:39:35 +0000 2017,-0.296,0.0,0.761,0.239
147,BBC News (World),Wife of jailed Iranian activist Arash Sadeghi freed https://t.co/L8ePXa6YDi,Tue Jan 03 17:39:35 +0000 2017,-0.128,0.209,0.543,0.248
148,BBC News (World),"RT @BBCBreaking: Republicans in House of Representatives to drop plans to weaken ethics watchdog, sources tell US media

https://t.co/Gi5NK…",Tue Jan 03 17:20:50 +0000 2017,-0.5994,0.0,0.776,0.224
149,BBC News (World),Fireworks explode after lorry overturns in China https://t.co/YWBT1gWmSE,Tue Jan 03 16:59:25 +0000 2017,0.0,0.0,1.0,0.0
150,BBC News (World),Istanbul attack: Inside Reina nightclub https://t.co/z3igghHqEp,Tue Jan 03 16:59:25 +0000 2017,-0.4767,0.0,0.617,0.383
151,BBC News (World),"Owners plan to re-open #Reina nightclub in Istanbul where 39 were killed in new year attack 
Latest:… https://t.co/gg230LRsF1",Tue Jan 03 16:42:28 +0000 2017,-0.8225,0.0,0.678,0.322
152,BBC News (World),Deciphering Donald https://t.co/WNCNf6xpF9,Tue Jan 03 16:41:24 +0000 2017,0.0,0.0,1.0,0.0
153,BBC News (World),Ford Motors cancels $1.6bn Mexico plant https://t.co/jQH6dsFCjg,Tue Jan 03 16:34:33 +0000 2017,-0.2263,0.0,0.759,0.241
154,BBC News (World),"#NotAllMen trends after reports of ""mass molestation"" of women in Bangalore, India
 https://t.co/kOk2MlAqBK https://t.co/Y6QtOdnOqn",Tue Jan 03 15:56:12 +0000 2017,-0.4404,0.0,0.818,0.182
155,BBC News (World),RT @BBCTech: CES 2017: Lightbulb streams video to the internet https://t.co/prXn8CMYEZ,Tue Jan 03 15:47:25 +0000 2017,0.0,0.0,1.0,0.0
156,BBC News (World),"RT @BBCNewsUS: Welcome #BackToWork everyone! 
And your tweets are hilarious...
https://t.co/O0goamPm5V https://t.co/tOFTKGvLHY",Tue Jan 03 15:29:08 +0000 2017,0.5093,0.23,0.77,0.0
157,BBC News (World),RT @BBCBreaking: President-elect Trump says Republicans wrong to prioritise move to limit power of Congress ethics watchdog https://t.co/KR…,Tue Jan 03 15:15:10 +0000 2017,-0.4767,0.0,0.846,0.154
158,BBC News (World),"RT @BBCNewsUS: Republican leaders in the House have voted to weaken the Office of Congressional Ethics
Here's what that means: https://t.co…",Tue Jan 03 15:13:15 +0000 2017,-0.4215,0.0,0.877,0.123
159,BBC News (World),"RT @BBC_WHYS: Three reasons why you should ignore work emails at home, according to a social futurist https://t.co/LCNySgCFQ7",Tue Jan 03 14:54:03 +0000 2017,-0.3612,0.0,0.865,0.135
160,CBS News,George W. Bush and wife Laura will attend Donald Trump's inauguration https://t.co/zC2NBUpyda https://t.co/UIpYqa7cQQ,Tue Jan 03 20:15:01 +0000 2017,0.0,0.0,1.0,0.0
161,CBS News,How a baby's accidental fall off a changing table ended up saving his life https://t.co/VunFOPaCVc https://t.co/glBYzwo4rE,Tue Jan 03 20:00:03 +0000 2017,-0.0772,0.0,0.909,0.091
162,CBS News,"MORE: After bruising general election fight, Clintons to attend Donald Trump's inauguration https://t.co/Gis1SU6RiU https://t.co/ifmeHtiAwa",Tue Jan 03 19:46:44 +0000 2017,-0.3818,0.0,0.833,0.167
163,CBS News,"Speaker Paul Ryan to constituents, Americans: ""We hear you, we will do right by you, and we will deliver.""… https://t.co/S3gtfyHgDU",Tue Jan 03 19:27:31 +0000 2017,0.0,0.0,1.0,0.0
164,CBS News,"""Who here among us does not want to open wide the door to opportunity?"" Speaker Paul Ryan asks of 115th Congress:… https://t.co/7RtDao6sql",Tue Jan 03 19:25:58 +0000 2017,-0.0572,0.0,0.945,0.055
165,CBS News,"""Today, as one body, we pledge allegiance to one flag -- the red, the white and the blue,"" Speaker Paul Ryan says:… https://t.co/bAIdJ8O0yO",Tue Jan 03 19:23:51 +0000 2017,0.0,0.0,1.0,0.0
166,CBS News,"JUST IN: Former presidential candidate Hillary Clinton and former Pres. Bill Clinton to attend Trump inauguration, CBS News confirms.",Tue Jan 03 19:21:00 +0000 2017,0.0,0.0,1.0,0.0
167,CBS News,"""We will stand our ground wherever in good conscience we must,"" Rep. Nancy Pelosi says of House Democrats:… https://t.co/ZCqapMoU8B",Tue Jan 03 19:16:44 +0000 2017,0.4404,0.139,0.861,0.0
168,CBS News,"""We surely have distinct political identities...but above all, we are all Americans,"" Nancy Pelosi says:… https://t.co/BQKhGQ17h1",Tue Jan 03 19:10:10 +0000 2017,0.4404,0.162,0.838,0.0
169,CBS News,WATCH LIVE: Paul Ryan is re-elected as House speaker; Ryan to speak soon https://t.co/J54RiABFFl https://t.co/5Vdf6QIrUw,Tue Jan 03 19:04:35 +0000 2017,0.0,0.0,1.0,0.0
170,CBS News,"Singer Rebecca Ferguson wants to perform ""Strange Fruit,"" a famous song about racism, at Trump's inauguration… https://t.co/Hg3iu9yaHn",Tue Jan 03 19:00:02 +0000 2017,-0.7096,0.0,0.704,0.296
171,CBS News,"MyPillow, company that allows you to customize your own pillow, just got downgraded by the Better Business Bureau… https://t.co/k2kzk4Y7TI",Tue Jan 03 18:45:01 +0000 2017,0.4404,0.139,0.861,0.0
172,CBS News,"Joely Fisher on her sister, ""You all lost Princess Leia and Carrie Fisher; I lost my hero, my mentor, my mirror”… https://t.co/EDnBxWSNrb",Tue Jan 03 18:30:01 +0000 2017,0.0,0.137,0.687,0.176
173,CBS News,Oprah says she'll miss the Obama's annual Christmas card &amp; the symbolism it had to her as an African American woman… https://t.co/mGzG6nGdRb,Tue Jan 03 18:02:45 +0000 2017,-0.1531,0.0,0.929,0.071
174,CBS News,Oprah reflects on First Family's legacy and her recent interview with Michelle Obama  https://t.co/t1Aiewn7kV https://t.co/wqnhHsZTdw,Tue Jan 03 17:55:16 +0000 2017,0.0,0.0,1.0,0.0
175,CBS News,MORE: House GOP withdraws effort that would have stripped ethics watchdog of its power after facing backlash… https://t.co/l1A4nkri3p,Tue Jan 03 17:41:40 +0000 2017,0.0,0.0,1.0,0.0
176,CBS News,JUST IN: House GOP ends effort to weaken Office of Congressional Ethics https://t.co/UJZTaoxA50 https://t.co/FmdeX97TxA,Tue Jan 03 17:24:56 +0000 2017,-0.4215,0.0,0.823,0.177
177,CBS News,Ford cancels Mexico plant and announces investment in Michigan. Its CEO says the move is unrelated to Trump's tweet… https://t.co/hArqwR0Ix5,Tue Jan 03 17:22:01 +0000 2017,-0.2263,0.0,0.909,0.091
178,CBS News,Singer Rebecca Ferguson says she'll perform at Trump's inauguration -- there's just one condition… https://t.co/jxxoad08PH,Tue Jan 03 17:11:01 +0000 2017,0.0,0.0,1.0,0.0
179,CBS News,"As the 115th Congress is sworn in Tuesday, GOP lawmakers target key Obama initiatives https://t.co/YgybTMTbMX https://t.co/PkZpgy9UXV",Tue Jan 03 16:51:01 +0000 2017,0.0,0.0,1.0,0.0
180,The New York Times,Is your workout getting you nowhere? Maybe you’re a non-responder. https://t.co/uv6TSN3lLW,Tue Jan 03 20:15:10 +0000 2017,0.0,0.0,1.0,0.0
181,The New York Times,New year. New commute. New subway. https://t.co/t9bSnJNAO5,Tue Jan 03 19:55:05 +0000 2017,0.0,0.0,1.0,0.0
182,The New York Times,"RT @EllenBarryNYT: Tale of two teenaged whistleblowers who reached out to the U.S. government to describe a sprawling, intricate scam. http…",Tue Jan 03 19:45:02 +0000 2017,-0.4019,0.127,0.717,0.156
183,The New York Times,"What it's like to be a hockey organist, in 360° https://t.co/BbxKuix08M #Daily360 https://t.co/YXdz2Jr6nO",Tue Jan 03 19:30:14 +0000 2017,0.3612,0.185,0.815,0.0
184,The New York Times,Paul Ryan will continue to lead the House as it heads into an era of unified Republican government https://t.co/26OwqkgOFQ,Tue Jan 03 19:15:04 +0000 2017,0.3818,0.126,0.874,0.0
185,The New York Times,"President Obama's current mission: Save the Affordable Care Act
https://t.co/HhwCG79Ykk",Tue Jan 03 18:59:02 +0000 2017,0.7506,0.444,0.556,0.0
186,The New York Times,"Obama's vision of health care: Not just covering the uninsured, but also changing the way care is delivered https://t.co/JkzyzNM474",Tue Jan 03 18:45:02 +0000 2017,0.7845,0.331,0.669,0.0
187,The New York Times,One of Germany’s best sellers last year? An annotated version of Adolf Hitler’s “Mein Kampf.” https://t.co/APMWbeRQrs,Tue Jan 03 18:30:09 +0000 2017,0.6369,0.219,0.781,0.0
188,The New York Times,"How ""elites"" became one of the nastiest epithets in American politics https://t.co/CBHGzgzLZt via @nytmag",Tue Jan 03 18:20:06 +0000 2017,-0.5267,0.0,0.793,0.207
189,The New York Times,What does Trump know about who hacked the presidential election? Tuesday may be the day the world finds out. https://t.co/mw2isUmPxs,Tue Jan 03 18:09:06 +0000 2017,-0.4019,0.0,0.876,0.124
190,The New York Times,"Donald Trump has vowed to deport millions. To do so, experts say they expect the return of home and workplace raids. https://t.co/rmJ4JP8ANX",Tue Jan 03 18:00:23 +0000 2017,0.0,0.0,1.0,0.0
191,The New York Times,"Fox News is losing Megyn Kelly. She will move to NBC, where she will have her own daytime and weekend shows. https://t.co/hGhS9pHsw9",Tue Jan 03 17:36:02 +0000 2017,-0.3818,0.0,0.89,0.11
192,The New York Times,Breaking News: Megyn Kelly has decided to leave Fox News to take on a new role at NBC News https://t.co/046RDVozxY,Tue Jan 03 17:34:51 +0000 2017,-0.0516,0.0,0.938,0.062
193,The New York Times,"House Republicans reversed their plan to gut an ethics office, after intense criticism from Donald Trump and others https://t.co/uEKFLtkwaM",Tue Jan 03 17:33:03 +0000 2017,-0.3818,0.061,0.802,0.137
194,The New York Times,Breaking News: House Republicans reversed course and withdrew a plan to gut an ethics office https://t.co/DK0vXxYQD6,Tue Jan 03 17:28:00 +0000 2017,0.0,0.0,1.0,0.0
195,The New York Times,"RT @nytpolitics: Trump picked Robert Lighthizer, a trade lawyer who has argued in favor of protectionist policies, as his trade rep. https:…",Tue Jan 03 17:22:02 +0000 2017,0.0516,0.112,0.785,0.103
196,The New York Times,"Pharrell Williams has been deeply involved with ""Hidden Figures,"" a film he cares about profoundly https://t.co/UpMHThHXrG",Tue Jan 03 17:15:05 +0000 2017,0.4588,0.176,0.824,0.0
197,The New York Times,"RT @nytopinion: To stop Trump, Democrats should act like the Tea Party: organize locally and play defense https://t.co/lvV0gLHSIl https://t…",Tue Jan 03 16:59:06 +0000 2017,0.7096,0.36,0.553,0.087
198,The New York Times,"What the House Republicans' vote to gut the ethics office means, and what happens next https://t.co/CGOEQD6TYu",Tue Jan 03 16:45:06 +0000 2017,0.0,0.0,1.0,0.0
199,The New York Times,A handful of Republicans and liberal ethics activists wrote a letter to Trump urging him to sell his business assets https://t.co/Jf6v63O5ez,Tue Jan 03 16:25:06 +0000 2017,0.1779,0.086,0.914,0.0
200,Fox News,".@Ford to scrap Mexico plant, invest in Michigan; CEO cites @realDonaldTrump policies. https://t.co/UiiwOZOw8v https://t.co/fRd0VCqD2S",Tue Jan 03 17:34:46 +0000 2017,0.0,0.0,1.0,0.0
201,Fox News,Was this staged? https://t.co/jdc4asNaUA,Tue Jan 03 17:29:38 +0000 2017,0.0,0.0,1.0,0.0
202,Fox News,RT @FoxBusiness: .@Ford CEO Mark Fields: We would have made this announcement if President-elect #Trump was not elected. https://t.co/iTR51…,Tue Jan 03 17:26:44 +0000 2017,0.0,0.0,1.0,0.0
203,Fox News,"RT @FoxBusiness: .@Ford CEO Mark Fields: We notified President-elect #Trump and VP @Mike_Pence of our decision today, they were very please…",Tue Jan 03 17:26:38 +0000 2017,0.0,0.0,1.0,0.0
204,Fox News,RT @FoxBusiness: .@Ford CEO Mark Fields: We're looking at a more positive U.S. manufacturing business environment under President-elect @re…,Tue Jan 03 17:26:35 +0000 2017,0.5984,0.186,0.814,0.0
205,Fox News,RT @FoxBusiness: .@Ford CEO Mark Fields: We're doing this decision based on what's right for our business. https://t.co/VMJuZFRvHg,Tue Jan 03 17:18:47 +0000 2017,0.0,0.0,1.0,0.0
206,Fox News,"RT @FoxBusiness: .@Ford CEO Mark Fields: We're investing $700 million and creating 700 jobs in Flat Rock, Michigan. https://t.co/lKKH8H9xLk",Tue Jan 03 17:17:06 +0000 2017,0.296,0.109,0.891,0.0
207,Fox News,RT @FoxBusiness: .@Ford CEO Mark Fields: We're investing $4.5 Billion in electrified vehicles. https://t.co/jCjo8IKsN3,Tue Jan 03 17:15:40 +0000 2017,0.0,0.0,1.0,0.0
208,Fox News,RT @FoxBusiness: Mexico's peso weakens after @Ford says cancelling Mexican plant $F  https://t.co/5X7WJFctiM,Tue Jan 03 17:15:19 +0000 2017,-0.4767,0.0,0.728,0.272
209,Fox News,115th Congress convenes as GOP vows to push aggressive agenda. https://t.co/UVDceReOPg,Tue Jan 03 17:14:01 +0000 2017,-0.1531,0.0,0.862,0.138
210,Fox News,"Ford to scrap Mexico plant, invest in Michigan due to Trump policies  https://t.co/wrBVTM9jrj",Tue Jan 03 16:35:14 +0000 2017,0.0,0.0,1.0,0.0
211,Fox News,RT @FoxBusiness: Programming Alert - @Ford CEO Mark Fields joins @TeamCavuto at 12p ET on @FoxBusiness https://t.co/3VQoraSFMK https://t.co…,Tue Jan 03 16:34:15 +0000 2017,0.296,0.121,0.879,0.0
212,Fox News,FORD INVESTS IN AMERICA: Cancels $1.6B Mexico factory; $700M to Michigan,Tue Jan 03 16:15:40 +0000 2017,-0.2263,0.0,0.84,0.16
213,Fox News,Judge rules requiring more parking for New Jersey mosque is unconstitutional https://t.co/S0t4llZ1a3,Tue Jan 03 16:02:02 +0000 2017,0.0,0.0,1.0,0.0
214,Fox News,"Julian Assange: Obama admin is trying to delegitimize Trump. 

Tonight 10p ET: Watch Hannity's exclusive interview… https://t.co/kjk1icQbGl",Tue Jan 03 16:01:03 +0000 2017,0.128,0.086,0.914,0.0
215,Fox News,RT @foxnewspolitics: Trump takes swipe at House Republicans over ethics office change  https://t.co/9rEOW048rq https://t.co/FKwuXpP0T3,Tue Jan 03 15:53:32 +0000 2017,0.0,0.0,1.0,0.0
216,Fox News,Thousands of unemployed to get $587 monthly income in Europe first https://t.co/bJOBkRspyO,Tue Jan 03 15:53:01 +0000 2017,0.0,0.0,1.0,0.0
217,Fox News,"""Well, I think that's ridiculous.” - @tylerperry https://t.co/A37RXgUWZt",Tue Jan 03 15:52:35 +0000 2017,0.0,0.0,1.0,0.0
218,Fox News,Philadelphia police investigate video of officer fighting teen https://t.co/qQetJTvx3e,Tue Jan 03 15:41:01 +0000 2017,-0.3612,0.0,0.762,0.238
219,Fox News,"RT @Fox411: Bruce Springsteen questions @realDonaldTrump competence for office, says he has never been more afraid https://t.co/TQYovfg0qn…",Tue Jan 03 15:29:35 +0000 2017,0.0,0.0,1.0,0.0
220,CNN,Watch VP Joe Biden host his final swearing-in ceremony — and take pro selfies — live on Facebook… https://t.co/iTWe7LPAbZ,Tue Jan 03 19:03:44 +0000 2017,0.0,0.0,1.0,0.0
221,CNN,United Airlines baggage handler got trapped in cargo hold of plane and remained there during a New Year's Day flight https://t.co/btZcxVk4xy,Tue Jan 03 19:00:03 +0000 2017,-0.1531,0.116,0.744,0.14
222,CNN,Former President George W. Bush and Laura Bush will attend the Trump inauguration https://t.co/AWudo2ZfIc https://t.co/Pw2tjqxMBB,Tue Jan 03 18:51:31 +0000 2017,0.0,0.0,1.0,0.0
223,CNN,RT @CNNSitRoom: NAACP stages sit-in to protest Senator Sessions for Attorney General: Arrest us or withdraw your name https://t.co/zq7hfbYA…,Tue Jan 03 18:43:47 +0000 2017,-0.5267,0.0,0.794,0.206
224,CNN,It’s opening day… on Capitol Hill. We’re watching @VP Joe Biden conduct his final swearing in ceremony of US Senate… https://t.co/2A8Tcq5cHG,Tue Jan 03 18:39:32 +0000 2017,-0.25,0.0,0.909,0.091
225,CNN,A young woman has been caught trying to smuggle a teenage refugee hidden in her suitcase into Spanish territory… https://t.co/zrM3rJIDHv,Tue Jan 03 18:28:01 +0000 2017,-0.3818,0.0,0.867,0.133
226,CNN,Britain's biggest supermarket chain has pledged to stop charging more for products that it markets to women… https://t.co/dSzqLfBx57,Tue Jan 03 18:21:01 +0000 2017,-0.296,0.0,0.885,0.115
227,CNN,"Sen. Chuck Schumer: ""On January 20, we won't be in reality TV — we'll be in reality"" https://t.co/1FIKzrf8Kb https://t.co/8KvK5qmwZy",Tue Jan 03 18:15:31 +0000 2017,0.0,0.0,1.0,0.0
228,CNN,"RT @CNNPolitics: Sen. Chuck Schumer: ""America cannot afford a Twitter presidency"" https://t.co/6OZtrfIwim https://t.co/We8yRMNkFh",Tue Jan 03 18:08:14 +0000 2017,0.0,0.0,1.0,0.0
229,CNN,"French workers have won the ""right to disconnect"" from business emails and other electronic leashes after hours… https://t.co/CeB8GvBNeY",Tue Jan 03 18:07:45 +0000 2017,0.5719,0.179,0.821,0.0
230,CNN,9 of the best new cruise ships launching in 2017 🚢 https://t.co/WvvjW51GCo https://t.co/JT9qK89ifH,Tue Jan 03 18:00:06 +0000 2017,0.6369,0.296,0.704,0.0
231,CNN,Megyn Kelly to leave Fox News later this year and join NBC News https://t.co/wPSryGxwxS https://t.co/ZKdhHPlDO1,Tue Jan 03 17:50:37 +0000 2017,0.25,0.134,0.793,0.073
232,CNN,"The US administration ""is 100% certain in the role that Russia played"" in US election, State Dept. spokesman says https://t.co/3Gb6q49onB",Tue Jan 03 17:42:00 +0000 2017,0.5423,0.2,0.8,0.0
233,CNN,British singer Rebecca Ferguson says she's been invited to perform at Trump's inauguration - but has one condition… https://t.co/xwosCWmQAR,Tue Jan 03 17:32:53 +0000 2017,0.0,0.0,1.0,0.0
234,CNN,BREAKING: House Republicans pull proposal that would gut independent ethics panel after Trump tweets criticism… https://t.co/wUu6WFGJYe,Tue Jan 03 17:19:26 +0000 2017,0.0,0.0,1.0,0.0
235,CNN,"Chrysler unveils minivan for millennials, complete with custom lighting, selfie cameras, and facial recognition… https://t.co/wSO5aeebBo",Tue Jan 03 17:14:40 +0000 2017,0.0,0.0,1.0,0.0
236,CNN,"This is why you get worked up about politics, according to science https://t.co/61RMfhsPhU",Tue Jan 03 17:07:00 +0000 2017,0.0,0.0,1.0,0.0
237,CNN,Israeli Prime Minister Benjamin Netanyahu questioned in criminal corruption probe https://t.co/FwqP2WZ165 https://t.co/aTTsejgILi,Tue Jan 03 17:00:03 +0000 2017,-0.5859,0.0,0.676,0.324
238,CNN,"New York governor proposes free tuition at state colleges for families earning $125,000 or less… https://t.co/IZYtk8AH5y",Tue Jan 03 16:52:01 +0000 2017,0.5106,0.18,0.82,0.0
239,CNN,China issues its first-ever red alert for fog https://t.co/1h6Liea7aE https://t.co/RGe61s906F,Tue Jan 03 16:45:01 +0000 2017,0.296,0.196,0.804,0.0
240,BBC News (World),RT @BBCOS: Is universal basic income a good idea? Finland are trying to find out 📻 https://t.co/eU2Misb2z0 https://t.co/M7BuNTnxid,Tue Jan 03 14:51:16 +0000 2017,0.4404,0.162,0.838,0.0
241,BBC News (World),China: Limited victory for man in transgender dismissal case https://t.co/qs7Ej0mGZ4,Tue Jan 03 13:59:17 +0000 2017,-0.2263,0.0,0.826,0.174
242,BBC News (World),Brexit: UK's top EU diplomat Sir Ivan Rogers resigns https://t.co/NgEQlLvcAb,Tue Jan 03 13:30:01 +0000 2017,-0.128,0.149,0.661,0.19
243,BBC News (World),"RT @BBCBreaking: UK's top diplomat in Brussels Sir Ivan Rogers resigns, months before Brexit negotiations expected to begin https://t.co/jY…",Tue Jan 03 13:12:29 +0000 2017,-0.128,0.085,0.806,0.109
244,BBC News (World),".@LaraLewington meets Moley, the robotic kitchen https://t.co/pHKT7QJUHx",Tue Jan 03 13:11:39 +0000 2017,0.0,0.0,1.0,0.0
245,BBC News (World),RT @BBCBreaking: Man who died in police shooting during operation on M62 in West Yorkshire named locally as Yassar Yaqub https://t.co/UfI0Y…,Tue Jan 03 13:01:40 +0000 2017,-0.5574,0.0,0.847,0.153
246,BBC News (World),Istanbul nightclub shooting: Kyrgyzstan investigates 'suspect' https://t.co/tef2PltBwo,Tue Jan 03 12:58:30 +0000 2017,0.0,0.0,1.0,0.0
247,BBC News (World),Ferret smell could protect New Zealand birds https://t.co/4m4nbHrUPy,Tue Jan 03 12:49:30 +0000 2017,0.3818,0.271,0.729,0.0
248,BBC News (World),Two-year-old saves twin brother from falling furniture https://t.co/RTvTlY3BAV,Tue Jan 03 12:36:01 +0000 2017,-0.1531,0.0,0.814,0.186
249,BBC News (World),Forceps removed from stomach after 18 years https://t.co/H2INzsa3Wl,Tue Jan 03 12:27:01 +0000 2017,0.0,0.0,1.0,0.0
250,BBC News (World),Hunt intensifies for man who killed 39 people in an Istanbul nightclub https://t.co/EJfq3EbBXp https://t.co/AHRBGGwsMr,Tue Jan 03 12:20:08 +0000 2017,-0.6705,0.0,0.743,0.257
251,BBC News (World),Germany 'pollution spike' follows New Year's Eve fireworks https://t.co/1KakqNgoMB,Tue Jan 03 12:17:28 +0000 2017,0.0,0.0,1.0,0.0
252,BBC News (World),Black marching band to play for Trump https://t.co/ysHkQlAg4x,Tue Jan 03 12:10:43 +0000 2017,0.34,0.255,0.745,0.0
253,BBC News (World),Kim Burrell: Gospel star defends homophobic comments https://t.co/A8Sw4CgXCK,Tue Jan 03 12:10:43 +0000 2017,0.0,0.0,1.0,0.0
254,BBC News (World),World's oldest known killer whale dies https://t.co/e36gorRK2y,Tue Jan 03 12:06:13 +0000 2017,-0.6486,0.0,0.583,0.417
255,BBC News (World),Germany sees 'overwhelming' sales of Hitler's Mein Kampf https://t.co/YKAecfNVh8,Tue Jan 03 11:52:47 +0000 2017,0.0,0.0,1.0,0.0
256,BBC News (World),Brazil prison escape: Fugitive posts selfies on the run https://t.co/KudAjtZQLV,Tue Jan 03 11:25:44 +0000 2017,-0.3818,0.131,0.615,0.254
257,BBC News (World),RT @BBCBusiness: Bitcoin digital currency hits three-year high of $1000 https://t.co/E02I4Vvpr4,Tue Jan 03 11:04:58 +0000 2017,0.0,0.0,1.0,0.0
258,BBC News (World),"Volkswagen Golf tops Swedish car sales in 2016 #BBCGoFigure
https://t.co/NDggKAmSLp https://t.co/UZEHbg9R5f",Tue Jan 03 10:59:44 +0000 2017,0.5106,0.248,0.752,0.0
259,BBC News (World),"Uttar Pradesh politics ""straight out of @HouseofCards""
https://t.co/AAOZUxHf6F",Tue Jan 03 09:53:04 +0000 2017,0.2263,0.213,0.787,0.0
260,CBS News,"Sam Hunt's musical pleadings seem to have paid off, gets engaged to girlfriend Hannah Lee Fowler… https://t.co/lUDqNFdG3S",Tue Jan 03 16:34:32 +0000 2017,0.4019,0.144,0.856,0.0
261,CBS News,Donald Trump bashes House GOP move to weaken ethics watchdog https://t.co/tsSzFql98M https://t.co/eqJo8pU75C,Tue Jan 03 16:12:01 +0000 2017,-0.4215,0.0,0.797,0.203
262,CBS News,"As the new Congress begins, Democrats are mounting a plan to save Obamacare https://t.co/bZ8yuPigtf https://t.co/hT91G8V4VY",Tue Jan 03 15:55:01 +0000 2017,0.4939,0.198,0.802,0.0
263,CBS News,"Photojournalist pulls off dramatic rescue of driver trapped in fiery L.A. freeway crash, video shows… https://t.co/m9e86qzYqk",Tue Jan 03 15:37:01 +0000 2017,-0.6124,0.188,0.458,0.354
264,CBS News,"Cincinnati Bengals' Adam ""Pacman"" Jones arrested again, facing several charges https://t.co/f2M38n5V5L https://t.co/LYPVWNrkaj",Tue Jan 03 15:24:01 +0000 2017,-0.6369,0.0,0.658,0.342
265,CBS News,"Bruce Springsteen said he questions whether Trump “is simply competent enough to do this particular job""… https://t.co/yEEHegKZyS",Tue Jan 03 15:14:01 +0000 2017,0.3182,0.126,0.874,0.0
266,CBS News,"Reproductions of Hitler's ""Mein Kampf"" were blocked previously, but now a ""critical edition"" is flying off shelves… https://t.co/RWSEvFrr2J",Tue Jan 03 15:00:02 +0000 2017,-0.5423,0.0,0.769,0.231
267,CBS News,"""No words to express how much I will miss my Abadaba ... and only Momby,"" Billie Lourd said about mom, grandmother… https://t.co/QDBl5LrG2I",Tue Jan 03 14:44:01 +0000 2017,-0.4215,0.0,0.833,0.167
268,CBS News,"Ethics advocates, 2 who are allies of Stephen Bannon, urge Trump to further distance himself from family business… https://t.co/2sjf55w5uc",Tue Jan 03 14:30:01 +0000 2017,0.0,0.0,1.0,0.0
269,CBS News,"Congress to be sworn in Tuesday, setting off aggressive campaign by GOP to dismantle Obama's politics campaign… https://t.co/oklv7sNQKz",Tue Jan 03 14:12:01 +0000 2017,-0.1531,0.0,0.914,0.086
270,CBS News,"""There was a sense of transitioning,"" Oprah said on interviewing Michelle Obama as FLOTUS for the final time… https://t.co/wiDORwa9jO",Tue Jan 03 14:03:15 +0000 2017,0.0,0.0,1.0,0.0
271,CBS News,"""I've had some struggles,"" Oprah opens up about her relationship with food, talks about her new cook book… https://t.co/6xeXvPE0pO",Tue Jan 03 13:57:01 +0000 2017,0.0,0.0,1.0,0.0
272,CBS News,"Many boomers expect to keep working until they drop, but that's just a hope -- not a realistic strategy… https://t.co/8tBHGhklt8",Tue Jan 03 13:55:01 +0000 2017,0.5106,0.18,0.748,0.072
273,CBS News,This Hawaiian volcano is putting on quite a show for visitors as plumes of smoke and rock spew into the air… https://t.co/hrBfY2lc8Z,Tue Jan 03 13:50:52 +0000 2017,0.0,0.0,1.0,0.0
274,CBS News,A couple in Texas is filing a lawsuit against Apple over the 2014 death of their 5-year-old daughter… https://t.co/N7TCBMXArj,Tue Jan 03 13:43:01 +0000 2017,-0.7003,0.0,0.721,0.279
275,CBS News,U.S. Customs system outage caused long lines &amp; delays for many trying to enter the United States on Monday… https://t.co/T91G52RKTP,Tue Jan 03 13:30:01 +0000 2017,0.4215,0.128,0.872,0.0
276,CBS News,President Obama is scheduled to huddle with congressional Democrats Wednesday to discuss how to save Obamacare… https://t.co/U4ajiA90on,Tue Jan 03 13:14:01 +0000 2017,0.4939,0.167,0.833,0.0
